Train_CE,Valid_CE,Test_CE,Train_Acc,Valid_Acc,Test_Acc,model_name,dataset,best_step,sparsity,dropout,input_width,hidden1_width,hidden2_width,epsilon,epsilon_decay,l2_decay,initial_momentum,final_momentum,expid
18.85092,20.59985,20.73618,0.928585,0.93362470703125,0.93314072265625,rbm1,PF00595,98000,True,False,81,500,None,0.0100,NONE,0.0010,0.0000,0.0000,exp471
8.12579,20.88337,21.04785,0.9682770625,0.9292345703125,0.9289234375,dbm,PF00595,121000,True,False,81,1000,1000,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp318
16.98761,21.72746,21.82143,0.934126375,0.925846875,0.926192578125,dbm,PF00595,32000,True,False,81,500,500,0.1000,NONE,0.0010,0.0000,0.0000,exp444
5.45536,22.61457,22.60878,0.9798353125,0.9224,0.922730859375,dbm,PF00595,32000,True,False,81,1000,1000,0.0100,NONE,0.0010,0.5000,0.9000,exp156
8.13644,23.22824,23.15357,0.97348975,0.92190126953125,0.9225431640625,dbm,PF00595,12000,True,False,81,1000,1000,0.5000,NONE,0.0010,0.0000,0.0000,exp426
5.22183,23.82754,23.77839,0.9810561875,0.918246875,0.91948642578125,dbm,PF00595,11000,True,False,81,1000,1000,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp291
5.30965,24.04573,24.01469,0.9804565625,0.9184345703125,0.91892841796875,dbm,PF00595,5000,True,False,81,1000,1000,0.1000,NONE,0.0010,0.5000,0.9000,exp129
13.98459,24.17785,24.14951,0.9456331875,0.91700244140625,0.917283984375,dbm,PF00595,32000,True,False,81,500,500,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp282
14.84906,24.95829,24.85008,0.9423525,0.9136345703125,0.91463212890625,dbm,PF00595,19000,True,False,81,500,500,0.1000,NONE,0.0010,0.5000,0.9000,exp120
22.89746,25.28804,25.39403,0.91122975,0.91266171875,0.9132345703125,dbm,PF00595,5000,True,False,81,500,500,0.0100,NONE,0.0010,0.5000,0.9000,exp147
46.63506,31.79942,32.09432,0.817621125,0.9048345703125,0.90482470703125,rbm1,PF00595,100000,False,True,81,1000,None,0.1000,NONE,0.0010,0.5000,0.9000,exp132
46.23591,31.86390,32.17397,0.819193125,0.90456298828125,0.9046765625,rbm1,PF00595,100000,False,True,81,1000,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp267
46.97094,32.17593,32.46693,0.8163605,0.90366416015625,0.90400986328125,rbm1,PF00595,100000,False,True,81,1000,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp294
49.31058,33.51684,33.82047,0.8077180625,0.89973828125,0.89927412109375,rbm1,PF00595,100000,False,True,81,1000,None,0.0100,NONE,0.0010,0.5000,0.9000,exp159
50.19796,34.13842,34.39145,0.8046311875,0.8937876953125,0.8944345703125,rbm1,PF00595,97000,False,True,81,1000,None,0.5000,NONE,0.0010,0.5000,0.9000,exp105
81.74372,46.62548,46.93399,0.7037345625,0.84710126953125,0.84773330078125,dbm,PF00595,3000,False,True,81,1000,1000,0.1000,NONE,0.0010,0.5000,0.9000,exp132
82.80097,47.38262,47.68835,0.69951375,0.84525927734375,0.84600986328125,dbm,PF00595,3000,False,True,81,1000,1000,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp294
83.51945,47.41982,47.57615,0.69596625,0.8438123046875,0.84411357421875,dbm,PF00595,1000,False,True,81,1000,1000,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp267
82.96602,47.79204,48.03905,0.6980903125,0.84250859375,0.84270615234375,dbm,PF00595,1000,False,True,81,1000,1000,0.5000,NONE,0.0010,0.5000,0.9000,exp105
57.27064,48.04341,48.36925,0.7932855625,0.858083984375,0.85837529296875,rbm1,PF00595,100000,False,False,81,1000,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp216
57.81736,48.18997,48.47871,0.791460125,0.85874072265625,0.859446875,rbm1,PF00595,100000,False,False,81,1000,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp243
84.56004,49.18199,49.41382,0.694031,0.8386962890625,0.83906669921875,dbm,PF00595,11000,False,True,81,1000,1000,0.0100,NONE,0.0010,0.5000,0.9000,exp159
61.21025,50.82358,51.03394,0.7783118125,0.844592578125,0.84604443359375,rbm1,PF00595,5000,False,False,81,1000,None,0.1000,NONE,0.0100,0.5000,0.9000,exp54
58.91166,50.90538,51.26304,0.7884769375,0.850330859375,0.85092841796875,rbm1,PF00595,100000,True,False,81,1000,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp210
58.91634,50.93769,51.26938,0.788373875,0.8505185546875,0.8509876953125,rbm1,PF00595,100000,True,False,81,1000,None,0.0100,NONE,0.0100,0.5000,0.9000,exp75
59.09419,50.97312,51.30231,0.78776025,0.850069140625,0.8503654296875,rbm1,PF00595,100000,True,False,81,1000,None,0.1000,NONE,0.0100,0.0000,0.0000,exp372
59.41578,51.08221,51.40245,0.7864663125,0.8501580078125,0.850607421875,rbm1,PF00595,100000,True,False,81,1000,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp237
61.26832,52.05477,52.35434,0.7795815625,0.8462765625,0.846345703125,rbm1,PF00595,100000,True,False,81,1000,None,0.0100,NONE,0.0100,0.0000,0.0000,exp399
61.59795,52.79663,53.10724,0.778839125,0.841353125,0.8413580078125,rbm1,PF00595,100000,True,False,81,1000,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp183
61.29029,52.82188,53.14108,0.7795459375,0.8405580078125,0.8407505859375,rbm1,PF00595,100000,True,False,81,1000,None,0.1000,NONE,0.0100,0.5000,0.9000,exp48
72.53609,53.32066,53.79974,0.718780875,0.83286416015625,0.8329185546875,rbm1,PF00595,98000,False,True,81,500,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp258
72.98747,53.48174,53.88352,0.7166405,0.832083984375,0.83226171875,rbm1,PF00595,98000,False,True,81,500,None,0.1000,NONE,0.0010,0.5000,0.9000,exp123
73.21240,54.15968,54.54947,0.7159000625,0.8303654296875,0.8299654296875,rbm1,PF00595,98000,False,True,81,500,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp285
73.30003,54.21761,54.60536,0.7158716875,0.8303111328125,0.82976298828125,rbm1,PF00595,98000,False,True,81,500,None,0.5000,NONE,0.0010,0.0000,0.0000,exp420
63.62671,54.79508,55.10011,0.772776125,0.839353125,0.83940244140625,rbm1,PF00595,98000,False,False,81,500,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp207
64.00779,55.05721,55.37504,0.7713376875,0.8387505859375,0.83910126953125,rbm1,PF00595,98000,False,False,81,500,None,0.0100,NONE,0.0100,0.5000,0.9000,exp72
64.15578,55.16314,55.45321,0.7706630625,0.83809873046875,0.83847412109375,rbm1,PF00595,98000,False,False,81,500,None,0.1000,NONE,0.0100,0.0000,0.0000,exp369
64.72671,55.54537,55.82281,0.768540625,0.83733330078125,0.8375111328125,rbm1,PF00595,98000,False,False,81,500,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp234
76.28195,56.06173,56.40372,0.7056341875,0.81949140625,0.81976298828125,rbm1,PF00595,66000,False,True,81,500,None,0.5000,NONE,0.0010,0.5000,0.9000,exp96
65.59620,56.39850,56.65174,0.764787375,0.82987158203125,0.83004443359375,rbm1,PF00595,98000,False,False,81,500,None,0.1000,NONE,0.0100,0.5000,0.9000,exp45
64.68189,56.54543,56.86957,0.769273875,0.83397529296875,0.833683984375,rbm1,PF00595,98000,True,False,81,500,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp201
75.34756,56.73431,57.15215,0.7085953125,0.81998515625,0.81957529296875,rbm1,PF00595,98000,False,True,81,500,None,0.0100,NONE,0.0010,0.5000,0.9000,exp150
64.98169,56.74412,57.06879,0.7680708125,0.83376787109375,0.833422265625,rbm1,PF00595,98000,True,False,81,500,None,0.0100,NONE,0.0100,0.5000,0.9000,exp66
65.07241,56.79579,57.12828,0.7677390625,0.83273583984375,0.8331654296875,rbm1,PF00595,98000,True,False,81,500,None,0.1000,NONE,0.0100,0.0000,0.0000,exp363
67.03169,57.13531,57.41028,0.7599948125,0.8309234375,0.83112099609375,rbm1,PF00595,98000,False,False,81,500,None,0.0100,NONE,0.0100,0.0000,0.0000,exp396
65.67413,57.14860,57.47892,0.765376875,0.83209384765625,0.83207900390625,rbm1,PF00595,98000,True,False,81,500,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp228
66.35641,57.89921,58.24860,0.7628473125,0.82716044921875,0.8277234375,rbm1,PF00595,98000,True,False,81,500,None,0.1000,NONE,0.0100,0.5000,0.9000,exp39
66.48550,58.04442,58.35781,0.7627974375,0.82708642578125,0.82719013671875,rbm1,PF00595,98000,True,False,81,500,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp174
67.89131,58.60957,58.90333,0.7570065,0.8257728515625,0.8259111328125,rbm1,PF00595,98000,True,False,81,500,None,0.0100,NONE,0.0100,0.0000,0.0000,exp390
69.11833,59.94038,60.26743,0.7537320625,0.82118515625,0.82089384765625,rbm1,PF00595,100000,False,False,81,1000,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp189
79.12020,60.26374,60.70769,0.696007875,0.805822216796875,0.806049365234375,rbm1,PF00595,98000,False,True,81,500,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp312
72.52933,60.96405,60.91764,0.7481589375,0.814167919921875,0.81514072265625,rbm1,PF00595,60000,True,False,81,1000,None,0.5000,NONE,0.0100,0.0000,0.0000,exp345
72.71322,61.66490,62.03071,0.7446986875,0.812770361328125,0.812469140625,rbm1,PF00595,98000,True,False,81,500,None,0.5000,NONE,0.0100,0.0000,0.0000,exp336
71.77706,62.85384,63.20241,0.744929375,0.81225185546875,0.812518505859375,rbm1,PF00595,98000,False,False,81,500,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp180
75.41066,63.03493,63.03626,0.7359813125,0.796943212890625,0.79835556640625,rbm1,PF00595,4000,True,False,81,1000,None,0.5000,NONE,0.0100,0.5000,0.9000,exp21
97.73910,64.31442,64.66845,0.637703875,0.786098779296875,0.785491357421875,dbm,PF00595,3000,False,True,81,500,500,0.1000,NONE,0.0010,0.5000,0.9000,exp123
74.87517,64.52872,64.65061,0.7319560625,0.795753076171875,0.796345703125,rbm1,PF00595,5000,True,False,81,500,None,0.5000,NONE,0.0100,0.5000,0.9000,exp12
98.90848,64.81125,64.98853,0.632591,0.785264208984375,0.784977783203125,dbm,PF00595,1000,False,True,81,500,500,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp258
98.43854,65.37687,65.69643,0.6347375,0.78268642578125,0.78154072265625,dbm,PF00595,3000,False,True,81,500,500,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp285
98.27745,65.57398,65.77024,0.6360669375,0.782414794921875,0.781960498046875,dbm,PF00595,2000,False,True,81,500,500,0.5000,NONE,0.0010,0.0000,0.0000,exp420
98.89473,65.74377,65.86271,0.6330866875,0.780567919921875,0.781333349609375,dbm,PF00595,1000,False,True,81,500,500,0.5000,NONE,0.0010,0.5000,0.9000,exp96
84.94656,67.08984,67.17803,0.688028125,0.78922470703125,0.7885728515625,dbm,PF00595,1000,True,False,81,1000,1000,0.0100,NONE,0.0100,0.5000,0.9000,exp75
86.93270,67.47822,67.53529,0.6810085,0.78765927734375,0.78778271484375,dbm,PF00595,1000,True,False,81,1000,1000,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp237
88.51781,67.60155,67.87014,0.6772505625,0.7853037109375,0.784567919921875,dbm,PF00595,3000,True,False,81,1000,1000,0.0100,NONE,0.0100,0.0000,0.0000,exp399
99.69453,67.99228,68.17432,0.6307066875,0.77075556640625,0.7705728515625,dbm,PF00595,11000,False,True,81,500,500,0.0100,NONE,0.0010,0.5000,0.9000,exp150
94.90530,68.34408,68.45770,0.6536540625,0.7877728515625,0.78834072265625,dbm,PF00595,1000,False,False,81,1000,1000,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp243
80.21050,69.36166,69.60376,0.713954125,0.774474072265625,0.773753076171875,rbm1,PF00595,71000,False,False,81,1000,None,0.5000,NONE,0.0100,0.5000,0.9000,exp27
101.37287,71.11701,71.58549,0.62581675,0.756419775390625,0.75479013671875,dbm,PF00595,121000,False,True,81,500,500,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp312
90.73948,71.56439,71.65436,0.6670774375,0.7746271484375,0.774666650390625,dbm,PF00595,1000,True,False,81,500,500,0.0100,NONE,0.0100,0.5000,0.9000,exp66
92.40366,72.18791,72.29191,0.6611714375,0.771733349609375,0.771970361328125,dbm,PF00595,1000,True,False,81,500,500,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp228
81.91211,72.22218,72.20100,0.711515875,0.773022216796875,0.77355556640625,rbm1,PF00595,85000,False,False,81,500,None,0.5000,NONE,0.0100,0.0000,0.0000,exp342
96.65178,72.27139,72.39032,0.6468286875,0.77493828125,0.775125927734375,dbm,PF00595,1000,False,False,81,500,500,0.0100,NONE,0.0100,0.5000,0.9000,exp72
97.40309,73.05131,73.34698,0.6474726875,0.764943212890625,0.76386171875,dbm,PF00595,3000,False,False,81,500,500,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp234
94.11333,73.05461,73.34959,0.656640125,0.766656787109375,0.765970361328125,dbm,PF00595,3000,True,False,81,500,500,0.0100,NONE,0.0100,0.0000,0.0000,exp390
92.58951,73.90619,74.03274,0.6622794375,0.760345703125,0.759214794921875,dbm,PF00595,1000,True,False,81,1000,1000,0.1000,NONE,0.0100,0.0000,0.0000,exp372
92.32609,74.34392,74.44136,0.6653498125,0.75428642578125,0.753787646484375,dbm,PF00595,1000,True,False,81,1000,1000,0.1000,NONE,0.0100,0.5000,0.9000,exp48
99.33585,74.43826,74.64989,0.639666125,0.76261728515625,0.762543212890625,dbm,PF00595,4000,False,False,81,500,500,0.0100,NONE,0.0100,0.0000,0.0000,exp396
93.23542,74.60747,74.68506,0.659435875,0.75827158203125,0.75821728515625,dbm,PF00595,1000,True,False,81,500,500,0.1000,NONE,0.0100,0.0000,0.0000,exp363
100.43617,74.68450,74.87183,0.6430985625,0.74685927734375,0.7470271484375,dbm,PF00595,183000,False,False,81,1000,1000,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp216
101.32966,74.83646,74.90094,0.63717625,0.75237529296875,0.751960498046875,dbm,PF00595,1000,False,False,81,500,500,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp207
91.31992,75.01314,75.48664,0.6623715,0.724869140625,0.722898779296875,dbm,PF00595,183000,False,False,81,100,100,0.1000,NONE,0.0010,0.5000,0.9000,exp117
93.21595,75.07746,75.13805,0.66191175,0.753239501953125,0.752977783203125,dbm,PF00595,1000,True,False,81,1000,1000,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp210
91.22121,75.14721,75.54498,0.6614361875,0.7253037109375,0.723698779296875,dbm,PF00595,179000,False,False,81,100,100,0.0100,NONE,0.0010,0.5000,0.9000,exp144
101.17710,75.33704,75.42288,0.637674125,0.750474072265625,0.750039501953125,dbm,PF00595,1000,False,False,81,500,500,0.1000,NONE,0.0100,0.5000,0.9000,exp45
104.76990,76.80907,76.88276,0.6234670625,0.74453828125,0.744162939453125,dbm,PF00595,1000,False,False,81,500,500,0.1000,NONE,0.0100,0.0000,0.0000,exp369
91.43262,76.85573,77.51729,0.659183125,0.717856787109375,0.716019775390625,dbm,PF00595,121000,True,False,81,100,100,0.0100,NONE,0.0010,0.5000,0.9000,exp138
94.75325,77.05391,77.13169,0.6553713125,0.746345703125,0.74634072265625,dbm,PF00595,1000,True,False,81,500,500,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp201
76.75505,77.27888,77.83885,0.7051491875,0.719614794921875,0.717619775390625,rbm1,PF00595,90000,False,False,81,100,None,0.1000,NONE,0.0010,0.5000,0.9000,exp117
92.91758,77.30352,77.70283,0.6545310625,0.7173728515625,0.716054296875,dbm,PF00595,183000,True,False,81,100,100,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp300
95.29553,77.32674,77.42097,0.6539943125,0.74520986328125,0.744814794921875,dbm,PF00595,1000,True,False,81,500,500,0.1000,NONE,0.0100,0.5000,0.9000,exp39
91.19654,77.95831,78.28204,0.658318,0.71324443359375,0.712819775390625,dbm,PF00595,4000,True,False,81,100,100,0.1000,NONE,0.0010,0.5000,0.9000,exp111
77.63637,77.96818,78.02522,0.7017705,0.71847900390625,0.71809384765625,rbm1,PF00595,100000,False,False,81,100,None,0.0100,NONE,0.0010,0.5000,0.9000,exp144
1293.00134,771.92215,773.90260,0.26686009375,0.3592938232421875,0.3572,dbm,PF00595,89000,True,False,81,1000,1000,0.5000,NONE,0.0010,0.5000,0.9000,exp102
96.11635,78.50630,78.80252,0.64459825,0.707056787109375,0.706987646484375,dbm,PF00595,4000,False,False,81,100,100,0.5000,NONE,0.0010,0.5000,0.9000,exp90
80.70547,78.94182,79.31285,0.6924059375,0.7134419921875,0.712607421875,rbm1,PF00595,4000,False,False,81,100,None,0.5000,NONE,0.0010,0.5000,0.9000,exp90
79.28390,80.05174,80.37153,0.69555375,0.70907158203125,0.7082962890625,rbm1,PF00595,90000,True,False,81,100,None,0.0100,NONE,0.0010,0.5000,0.9000,exp138
78.74619,80.17974,80.69572,0.6970079375,0.70795556640625,0.706518505859375,rbm1,PF00595,80000,True,False,81,100,None,0.1000,NONE,0.0010,0.5000,0.9000,exp111
80.49013,80.23812,80.56753,0.692214125,0.7094419921875,0.70854814453125,rbm1,PF00595,90000,True,False,81,100,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp300
107.55935,81.54993,81.64194,0.618978125,0.72037529296875,0.719229638671875,dbm,PF00595,2000,False,False,81,1000,1000,0.1000,NONE,0.0100,0.5000,0.9000,exp54
103.08282,88.47000,88.64572,0.6230254375,0.698814794921875,0.698207421875,dbm,PF00595,200000,True,False,81,1000,1000,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp183
104.79864,89.99290,90.29396,0.6175253125,0.692943212890625,0.692143212890625,dbm,PF00595,179000,True,False,81,500,500,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp174
10.66721,9.48485,9.62903,0.9597695,0.9672494140625,0.96696787109375,dbm,PF00595,121000,False,False,81,1000,1000,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp297
6.97608,9.80786,9.92315,0.9758513125,0.969407421875,0.968883984375,rbm1,PF00595,100000,False,False,81,1000,None,0.0100,NONE,0.0010,0.5000,0.9000,exp162
6.58079,9.83078,9.96543,0.977559125,0.96956044921875,0.96868642578125,rbm1,PF00595,100000,False,False,81,1000,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp297
100.04060,94.83073,95.09984,0.641646875,0.6842419921875,0.68399013671875,rbm1,PF00595,90000,False,False,81,100,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp198
100.33693,94.98341,95.31901,0.6409686875,0.683698779296875,0.681387646484375,rbm1,PF00595,90000,True,False,81,100,None,0.1000,NONE,0.0100,0.5000,0.9000,exp30
100.37516,95.02728,95.36149,0.641020625,0.681585205078125,0.681649365234375,rbm1,PF00595,90000,False,False,81,100,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp171
100.20291,95.02755,95.37110,0.639955375,0.682577783203125,0.681916064453125,rbm1,PF00595,90000,True,False,81,100,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp192
100.61786,95.22614,95.61231,0.6394369375,0.68065185546875,0.67986171875,rbm1,PF00595,96000,False,False,81,100,None,0.1000,NONE,0.0100,0.5000,0.9000,exp36
100.50116,95.26727,95.58218,0.63992475,0.6818271484375,0.680992578125,rbm1,PF00595,90000,True,False,81,100,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp165
100.90422,95.70087,95.94373,0.6358153125,0.681333349609375,0.6794962890625,rbm1,PF00595,90000,True,False,81,100,None,0.0100,NONE,0.0100,0.5000,0.9000,exp57
100.92266,95.70822,95.93016,0.6360501875,0.68018271484375,0.679570361328125,rbm1,PF00595,100000,False,False,81,100,None,0.0100,NONE,0.0100,0.5000,0.9000,exp63
102.71799,97.18562,97.47006,0.62810575,0.673925927734375,0.6732,rbm1,PF00595,100000,True,False,81,100,None,0.0100,NONE,0.0100,0.0000,0.0000,exp381
115.93430,97.76106,98.04816,0.5790658125,0.660074072265625,0.660133349609375,dbm,PF00595,139000,False,False,81,500,500,0.5000,NONE,0.0100,0.0000,0.0000,exp342
104.00066,97.95691,98.31034,0.623971625,0.66719013671875,0.665032080078125,rbm1,PF00595,5000,False,False,81,100,None,0.5000,NONE,0.0100,0.5000,0.9000,exp9
116.35773,100.31645,99.93473,0.677248625,0.805969970703125,0.8065499877929687,dbm,toy,200000,False,True,100,1000,1000,0.0100,NONE,0.0010,0.0000,0.0000,exp481
93.87584,101.85748,101.62970,0.7339179375,0.7573099975585937,0.7588400268554687,rbm1,toy,100000,False,False,100,500,None,0.0100,NONE,0.0100,0.0000,0.0000,exp394
95.87776,104.62397,104.42119,0.72829725,0.7466099853515625,0.7483599853515625,rbm1,toy,100000,True,False,100,500,None,0.0100,NONE,0.0100,0.0000,0.0000,exp388
125.81651,106.75440,106.47220,0.6403860625,0.788989990234375,0.7891199951171874,dbm,toy,1000,False,True,100,500,500,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp256
125.56386,106.76038,106.23689,0.6432225,0.7939600219726562,0.7961300048828125,dbm,toy,2000,False,True,100,500,500,0.1000,NONE,0.0010,0.5000,0.9000,exp121
126.39719,108.85269,108.44134,0.6432345625,0.7888699951171875,0.7903599853515625,dbm,toy,4000,False,True,100,500,500,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp283
103.95463,111.39695,111.18337,0.70700225,0.7144199829101563,0.7155,rbm1,toy,99000,False,False,100,1000,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp187
120.29977,112.20289,111.84719,0.6640261875,0.680030029296875,0.6804500122070313,dbm,toy,4000,False,False,100,500,500,0.5000,NONE,0.0010,0.5000,0.9000,exp97
125.98195,112.44330,112.01689,0.6462806875,0.7661099853515625,0.7675900268554687,dbm,toy,200000,False,True,100,500,500,0.0100,NONE,0.0010,0.5000,0.9000,exp148
120.34442,113.56076,113.39895,0.6636534375,0.7348300170898437,0.7383699951171875,dbm,toy,1000,False,False,100,1000,1000,0.0100,NONE,0.0100,0.5000,0.9000,exp79
110.12493,114.69300,114.59827,0.6977095625,0.6944500122070313,0.697260009765625,rbm1,toy,3000,True,False,100,500,None,0.5000,NONE,0.0100,0.5000,0.9000,exp10
121.58215,114.90519,114.71847,0.6605399375,0.7309299926757813,0.735030029296875,dbm,toy,1000,False,False,100,1000,1000,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp241
108.08503,115.15272,115.05450,0.6942985625,0.6951500244140625,0.6968699951171875,rbm1,toy,94000,False,False,100,500,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp178
116.55438,115.90317,115.67820,0.66938075,0.71872998046875,0.7208400268554688,dbm,toy,1000,True,False,100,1000,1000,0.0100,NONE,0.0100,0.5000,0.9000,exp73
106.40119,116.53666,116.33005,0.7155120625,0.7041099853515626,0.7058800048828126,rbm1,toy,5000,True,False,100,1000,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp181
118.25233,116.79802,116.58823,0.665159625,0.7170700073242188,0.7199400024414062,dbm,toy,1000,True,False,100,1000,1000,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp235
122.48894,118.89059,118.74000,0.6554138125,0.706780029296875,0.709719970703125,dbm,toy,1000,True,False,100,500,500,0.0100,NONE,0.0100,0.5000,0.9000,exp64
116.23142,118.99933,119.16755,0.6737075,0.6863699951171875,0.6865399780273438,rbm1,toy,37000,True,False,100,500,None,0.5000,NONE,0.0100,0.0000,0.0000,exp334
124.91903,119.26786,119.06129,0.6522976875,0.7101099853515624,0.7132100219726563,dbm,toy,1000,False,False,100,500,500,0.0100,NONE,0.0100,0.5000,0.9000,exp70
125.87050,120.60766,120.40723,0.64973775,0.7031400146484375,0.7059600219726563,dbm,toy,1000,False,False,100,500,500,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp232
123.76456,121.09703,120.95830,0.652422625,0.6961500244140625,0.69922998046875,dbm,toy,1000,True,False,100,500,500,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp226
127.47142,122.90472,122.65942,0.645086375,0.6924000244140625,0.6953800048828125,dbm,toy,1000,False,False,100,500,500,0.0100,NONE,0.0100,0.0000,0.0000,exp394
122.06034,123.89222,123.76350,0.655639125,0.6513900146484375,0.650280029296875,rbm1,toy,25000,False,False,100,1000,None,0.5000,NONE,0.0100,0.5000,0.9000,exp25
126.49273,124.27816,124.08227,0.6454965,0.6830499877929688,0.6859299926757813,dbm,toy,1000,True,False,100,500,500,0.0100,NONE,0.0100,0.0000,0.0000,exp388
98.85873,124.70834,124.67480,0.70729475,0.639719970703125,0.6404500122070312,rbm1,toy,94000,False,False,100,100,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp250
116.58373,125.24786,124.83352,0.6634461875,0.62752001953125,0.6290399780273438,dbm,toy,183000,True,False,100,100,100,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp244
116.85809,125.36830,125.03973,0.6637525625,0.6282899780273438,0.62925,dbm,toy,144000,False,False,100,100,100,0.1000,NONE,0.0010,0.5000,0.9000,exp115
99.55990,125.47930,125.11641,0.707487625,0.6419500122070313,0.6423300170898437,rbm1,toy,52000,False,False,100,100,None,0.5000,NONE,0.0010,0.5000,0.9000,exp88
117.59628,125.87363,125.46282,0.6618705,0.6279600219726562,0.6286599731445313,dbm,toy,199000,False,False,100,100,100,0.0100,NONE,0.0010,0.5000,0.9000,exp142
100.18282,126.03689,125.71645,0.7035816875,0.6406500244140625,0.641010009765625,rbm1,toy,98000,False,False,100,100,None,0.1000,NONE,0.0010,0.5000,0.9000,exp115
116.35675,126.35089,126.02700,0.665173875,0.629280029296875,0.6285399780273437,dbm,toy,185000,True,False,100,100,100,0.1000,NONE,0.0010,0.5000,0.9000,exp109
120.60851,127.16128,126.87013,0.6536006875,0.6231099853515625,0.623510009765625,dbm,toy,183000,False,False,100,100,100,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp250
118.18611,127.18392,126.90143,0.659906125,0.6253900146484375,0.6274199829101562,dbm,toy,198000,False,False,100,100,100,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp277
118.61740,127.49400,127.18409,0.658169125,0.6248400268554688,0.6256599731445313,dbm,toy,199000,True,False,100,100,100,0.0100,NONE,0.0010,0.5000,0.9000,exp136
102.16985,127.70893,127.47580,0.6977579375,0.636719970703125,0.6365700073242188,rbm1,toy,93000,False,False,100,100,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp277
142.41307,128.03935,127.92083,0.609734125,0.6454400024414062,0.647030029296875,dbm,toy,1000,False,False,100,500,500,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp205
101.70878,128.37169,127.98858,0.698465375,0.63925,0.6390999755859375,rbm1,toy,97000,True,False,100,100,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp244
118.78701,128.37576,128.30824,0.65763475,0.6230800170898437,0.624719970703125,dbm,toy,200000,True,False,100,100,100,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp271
102.42442,128.73056,128.50767,0.696397625,0.637969970703125,0.6371300048828125,rbm1,toy,100000,True,False,100,100,None,0.1000,NONE,0.0010,0.5000,0.9000,exp109
104.82034,129.55836,129.01022,0.69008525,0.630239990234375,0.6327100219726562,rbm1,toy,99000,False,False,100,100,None,0.0100,NONE,0.0010,0.5000,0.9000,exp142
